t,x,y,psi,v,a,w
9.30,122.45,100.66,-0.0326,15.00,0.00,-0.0275
9.32,122.75,100.65,-0.0331,15.00,0.00,-0.0236
9.34,123.05,100.64,-0.0335,15.00,0.00,-0.0203
9.36,123.35,100.63,-0.0339,15.00,0.00,-0.0175
9.38,123.65,100.62,-0.0342,15.00,0.00,-0.0150
9.40,123.95,100.61,-0.0344,15.00,0.00,-0.0129
9.42,124.25,100.60,-0.0346,15.00,0.00,-0.0111
9.44,124.55,100.59,-0.0348,15.00,0.00,-0.0096
9.46,124.85,100.58,-0.0350,15.00,0.00,-0.0082
9.48,125.15,100.57,-0.0351,15.00,0.00,-0.0071
9.50,125.45,100.56,-0.0353,15.00,0.00,-0.0061
9.52,125.75,100.55,-0.0354,15.00,0.00,-0.0052
9.54,126.05,100.54,-0.0354,15.00,0.00,-0.0045
9.56,126.35,100.53,-0.0355,15.00,0.00,-0.0039
9.58,126.65,100.51,-0.0356,15.00,0.00,-0.0033
9.60,126.95,100.50,-0.0356,15.00,0.00,-0.0029
9.62,127.25,100.49,-0.0357,15.00,0.00,-0.0025
9.64,127.55,100.48,-0.0307,15.00,0.00,0.2499
9.66,127.85,100.48,-0.0214,15.00,0.00,0.4669
9.68,128.15,100.48,-0.0083,15.00,0.00,0.6535
9.70,128.45,100.48,0.0080,15.00,0.00,0.8140
9.72,128.75,100.48,0.0220,15.00,0.00,0.7001
9.74,129.05,100.49,0.0340,15.00,0.00,0.6021
9.76,129.35,100.51,0.0444,15.00,0.00,0.5178
9.78,129.65,100.52,0.0533,15.00,0.00,0.4453
9.80,129.94,100.54,0.0610,15.00,0.00,0.3829
9.82,130.24,100.56,0.0675,15.00,0.00,0.3293
9.84,130.54,100.58,0.0732,15.00,0.00,0.2832
9.86,130.84,100.61,0.0781,15.00,0.00,0.2436
9.88,131.14,100.63,0.0823,15.00,0.00,0.2095
9.90,131.44,100.66,0.0859,15.00,0.00,0.1801
9.92,131.74,100.68,0.0890,15.00,0.00,0.1549
9.94,132.04,100.71,0.0916,15.00,0.00,0.1332
9.96,132.34,100.74,0.0939,15.00,0.00,0.1146
9.98,132.64,100.77,0.0959,15.00,0.00,0.0985
10.00,132.93,100.80,0.0976,15.00,0.00,0.0847
10.02,133.23,100.83,0.0990,15.00,0.00,0.0729
10.04,133.53,100.86,0.1003,15.00,0.00,0.0627
10.06,133.83,100.89,0.1014,15.00,0.00,0.0539
10.08,134.13,100.92,0.1023,15.00,0.00,0.0464
10.10,134.43,100.95,0.1031,15.00,0.00,0.0399
10.12,134.72,100.98,0.1038,15.00,0.00,0.0343
10.14,135.02,101.01,0.1044,15.00,0.00,0.0295
10.16,135.32,101.04,0.1049,15.00,0.00,0.0254
10.18,135.62,101.08,0.1053,15.00,0.00,0.0218
10.20,135.92,101.11,0.1057,15.00,0.00,0.0188
10.22,136.22,101.14,0.1010,15.00,0.00,-0.2359
10.24,136.52,101.16,0.0919,15.00,0.00,-0.4548
10.26,136.81,101.19,0.0790,15.00,0.00,-0.6432
10.28,137.11,101.21,0.0629,15.00,0.00,-0.8051
10.30,137.41,101.22,0.0440,15.00,0.00,-0.9444
10.32,137.71,101.23,0.0227,15.00,0.00,-1.0642
10.34,138.01,101.23,0.0044,15.00,0.00,-0.9152
10.36,138.31,101.23,-0.0113,15.00,0.00,-0.7871
10.38,138.61,101.22,-0.0248,15.00,0.00,-0.6769
10.40,138.91,101.21,-0.0365,15.00,0.00,-0.5821
10.42,139.21,101.19,-0.0465,15.00,0.00,-0.5006
10.44,139.51,101.18,-0.0551,15.00,0.00,-0.4305
10.46,139.81,101.16,-0.0625,15.00,0.00,-0.3703
10.48,140.11,101.14,-0.0689,15.00,0.00,-0.3184
10.50,140.41,101.11,-0.0744,15.00,0.00,-0.2738
10.52,140.71,101.09,-0.0791,15.00,0.00,-0.2355
10.54,141.01,101.07,-0.0831,15.00,0.00,-0.2025
10.56,141.31,101.04,-0.0866,15.00,0.00,-0.1742
10.58,141.61,101.01,-0.0896,15.00,0.00,-0.1498
10.60,141.90,100.99,-0.0922,15.00,0.00,-0.1288
10.62,142.20,100.96,-0.0944,15.00,0.00,-0.1108
10.64,142.50,100.93,-0.0963,15.00,0.00,-0.0953
10.66,142.80,100.90,-0.0979,15.00,0.00,-0.0819
10.68,143.10,100.87,-0.0993,15.00,0.00,-0.0705
10.70,143.40,100.84,-0.1006,15.00,0.00,-0.0606
10.72,143.70,100.81,-0.1016,15.00,0.00,-0.0521
10.74,143.99,100.78,-0.1025,15.00,0.00,-0.0448
10.76,144.29,100.75,-0.1033,15.00,0.00,-0.0385
10.78,144.59,100.72,-0.1039,15.00,0.00,-0.0332
10.80,144.89,100.69,-0.0995,15.00,0.00,0.2235
10.82,145.19,100.66,-0.0906,15.00,0.00,0.4442
10.84,145.49,100.64,-0.0779,15.00,0.00,0.6340
10.86,145.79,100.62,-0.0619,15.00,0.00,0.7973
10.88,146.09,100.60,-0.0432,15.00,0.00,0.9376
10.90,146.39,100.60,-0.0220,15.00,0.00,1.0584
10.92,146.69,100.60,-0.0038,15.00,0.00,0.9102
10.94,146.99,100.60,0.0118,15.00,0.00,0.7828
10.96,147.29,100.61,0.0253,15.00,0.00,0.6732
10.98,147.59,100.62,0.0369,15.00,0.00,0.5789
11.00,147.89,100.63,0.0468,15.00,0.00,0.4979
11.02,148.19,100.65,0.0554,15.00,0.00,0.4282
11.04,148.48,100.67,0.0628,15.00,0.00,0.3682
11.06,148.78,100.69,0.0691,15.00,0.00,0.3167
11.08,149.08,100.71,0.0745,15.00,0.00,0.2723
11.10,149.38,100.73,0.0792,15.00,0.00,0.2342
11.12,149.68,100.76,0.0833,15.00,0.00,0.2014
11.14,149.98,100.79,0.0867,15.00,0.00,0.1732
11.16,150.28,100.81,0.0897,15.00,0.00,0.1490
11.18,150.58,100.84,0.0923,15.00,0.00,0.1281
11.20,150.88,100.87,0.0945,15.00,0.00,0.1102
11.22,151.17,100.90,0.0964,15.00,0.00,0.0948
11.24,151.47,100.93,0.0929,15.00,0.00,-0.1705
11.26,151.77,100.95,0.0850,15.00,0.00,-0.3986
11.28,152.07,100.97,0.0731,15.00,0.00,-0.5948
11.30,152.37,100.99,0.0578,15.00,0.00,-0.7636
11.32,152.67,101.00,0.0396,15.00,0.00,-0.9087
11.34,152.97,101.01,0.0190,15.00,0.00,-1.0334
11.36,153.27,101.01,0.0012,15.00,0.00,-0.8888
11.38,153.57,101.00,-0.0141,15.00,0.00,-0.7643
11.40,153.87,101.00,-0.0272,15.00,0.00,-0.6573
11.42,154.17,100.98,-0.0385,15.00,0.00,-0.5653
11.44,154.47,100.97,-0.0483,15.00,0.00,-0.4862
11.46,154.77,100.95,-0.0566,15.00,0.00,-0.4181
11.48,155.07,100.93,-0.0638,15.00,0.00,-0.3596
11.50,155.37,100.91,-0.0700,15.00,0.00,-0.3092
11.52,155.67,100.89,-0.0753,15.00,0.00,-0.2659
11.54,155.97,100.87,-0.0799,15.00,0.00,-0.2287
11.56,156.27,100.84,-0.0838,15.00,0.00,-0.1967
11.58,156.56,100.81,-0.0872,15.00,0.00,-0.1691
11.60,156.86,100.79,-0.0901,15.00,0.00,-0.1455
11.62,157.16,100.76,-0.0926,15.00,0.00,-0.1251
11.64,157.46,100.73,-0.0948,15.00,0.00,-0.1076
11.66,157.76,100.70,-0.0966,15.00,0.00,-0.0925
11.68,158.06,100.67,-0.0982,15.00,0.00,-0.0796
11.70,158.36,100.64,-0.0996,15.00,0.00,-0.0684
11.72,158.65,100.61,-0.1008,15.00,0.00,-0.0589
11.74,158.95,100.58,-0.1018,15.00,0.00,-0.0506
11.76,159.25,100.55,-0.1027,15.00,0.00,-0.0435
11.78,159.55,100.52,-0.1034,15.00,0.00,-0.0374
11.80,159.85,100.49,-0.1040,15.00,0.00,-0.0322
11.82,160.15,100.46,-0.0996,15.00,0.00,0.2243
11.84,160.45,100.43,-0.0907,15.00,0.00,0.4449
11.86,160.74,100.41,-0.0780,15.00,0.00,0.6346
11.88,161.04,100.39,-0.0620,15.00,0.00,0.7978
11.90,161.34,100.38,-0.0483,15.00,0.00,0.6861
11.92,161.64,100.37,-0.0365,15.00,0.00,0.5900
11.94,161.94,100.36,-0.0263,15.00,0.00,0.5074
11.96,162.24,100.35,-0.0176,15.00,0.00,0.4364
11.98,162.54,100.35,-0.0101,15.00,0.00,0.3753
12.00,162.84,100.35,-0.0037,15.00,0.00,0.3228
12.02,163.14,100.35,0.0019,15.00,0.00,0.2776
12.04,163.44,100.35,0.0067,15.00,0.00,0.2387
12.06,163.74,100.35,0.0108,15.00,0.00,0.2053
12.08,164.04,100.36,0.0143,15.00,0.00,0.1765
12.10,164.34,100.36,0.0173,15.00,0.00,0.1518
12.12,164.64,100.37,0.0200,15.00,0.00,0.1306
12.14,164.94,100.38,0.0222,15.00,0.00,0.1123
12.16,165.24,100.38,0.0241,15.00,0.00,0.0966
12.18,165.54,100.39,0.0258,15.00,0.00,0.0831
12.20,165.84,100.40,0.0272,15.00,0.00,0.0714
12.22,166.14,100.41,0.0285,15.00,0.00,0.0614
12.24,166.44,100.42,0.0295,15.00,0.00,0.0528
12.26,166.74,100.43,0.0304,15.00,0.00,0.0454
12.28,167.04,100.44,0.0312,15.00,0.00,0.0391
12.30,167.34,100.44,0.0319,15.00,0.00,0.0336
12.32,167.64,100.45,0.0324,15.00,0.00,0.0289
12.34,167.94,100.46,0.0329,15.00,0.00,0.0249
12.36,168.24,100.47,0.0334,15.00,0.00,0.0214
12.38,168.54,100.48,0.0337,15.00,0.00,0.0184
12.40,168.84,100.49,0.0341,15.00,0.00,0.0158
12.42,169.14,100.50,0.0343,15.00,0.00,0.0136
12.44,169.44,100.51,0.0295,15.00,0.00,-0.2403
12.46,169.74,100.52,0.0204,15.00,0.00,-0.4587
12.48,170.04,100.52,0.0074,15.00,0.00,-0.6465
12.50,170.34,100.52,-0.0087,15.00,0.00,-0.8079
12.52,170.64,100.51,-0.0277,15.00,0.00,-0.9468
12.54,170.94,100.50,-0.0440,15.00,0.00,-0.8143
12.56,171.24,100.48,-0.0580,15.00,0.00,-0.7003
12.58,171.54,100.46,-0.0700,15.00,0.00,-0.6022
12.60,171.84,100.44,-0.0804,15.00,0.00,-0.5179
12.62,172.14,100.41,-0.0893,15.00,0.00,-0.4454
12.64,172.44,100.38,-0.0969,15.00,0.00,-0.3831
12.66,172.73,100.35,-0.1035,15.00,0.00,-0.3294
12.68,173.03,100.32,-0.1092,15.00,0.00,-0.2833
12.70,173.33,100.28,-0.1141,15.00,0.00,-0.2436
12.72,173.63,100.25,-0.1183,15.00,0.00,-0.2095
12.74,173.93,100.21,-0.1219,15.00,0.00,-0.1802
12.76,174.22,100.17,-0.1250,15.00,0.00,-0.1550
12.78,174.52,100.13,-0.1276,15.00,0.00,-0.1333
12.80,174.82,100.10,-0.1299,15.00,0.00,-0.1146
12.82,175.12,100.06,-0.1319,15.00,0.00,-0.0986
12.84,175.41,100.02,-0.1336,15.00,0.00,-0.0848
12.86,175.71,99.98,-0.1350,15.00,0.00,-0.0729
12.88,176.01,99.94,-0.1363,15.00,0.00,-0.0627
12.90,176.31,99.89,-0.1374,15.00,0.00,-0.0539
12.92,176.60,99.85,-0.1383,15.00,0.00,-0.0464
12.94,176.90,99.81,-0.1391,15.00,0.00,-0.0399
12.96,177.20,99.77,-0.1398,15.00,0.00,-0.0343
12.98,177.49,99.73,-0.1404,15.00,0.00,-0.0295
13.00,177.79,99.69,-0.1409,15.00,0.00,-0.0254
13.02,178.09,99.64,-0.1413,15.00,0.00,-0.0218
13.04,178.38,99.60,-0.1417,15.00,0.00,-0.0188
13.06,178.68,99.56,-0.1420,15.00,0.00,-0.0161
13.08,178.98,99.52,-0.1423,15.00,0.00,-0.0139
13.10,179.28,99.47,-0.1425,15.00,0.00,-0.0119
13.12,179.57,99.43,-0.1427,15.00,0.00,-0.0103
13.14,179.87,99.39,-0.1429,15.00,0.00,-0.0088
13.16,180.17,99.34,-0.1431,15.00,0.00,-0.0076
13.18,180.46,99.30,-0.1432,15.00,0.00,-0.0065
13.20,180.76,99.26,-0.1433,15.00,0.00,-0.0056
13.22,181.06,99.22,-0.1434,14.95,-2.50,-0.0048
13.24,181.35,99.17,-0.1435,14.90,-2.50,-0.0042
13.26,181.64,99.13,-0.1436,14.85,-2.50,-0.0036
13.28,181.94,99.09,-0.1436,14.80,-2.50,-0.0031
13.30,182.23,99.05,-0.1437,14.75,-2.50,-0.0026
13.32,182.52,99.00,-0.1437,14.70,-2.50,-0.0023
13.34,182.81,98.96,-0.1438,14.65,-2.50,-0.0020
13.36,183.10,98.92,-0.1438,14.60,-2.50,-0.0017
13.38,183.39,98.88,-0.1438,14.55,-2.50,-0.0014
13.40,183.67,98.84,-0.1438,14.50,-2.50,-0.0012
13.42,183.96,98.80,-0.1439,14.45,-2.50,-0.0011
13.44,184.25,98.75,-0.1439,14.40,-2.50,-0.0009
13.46,184.53,98.71,-0.1439,14.35,-2.50,-0.0008
13.48,184.81,98.67,-0.1439,14.30,-2.50,-0.0007
13.50,185.10,98.63,-0.1389,14.25,-2.50,0.2514
13.52,185.38,98.60,-0.1295,14.20,-2.50,0.4682
13.54,185.66,98.56,-0.1164,14.15,-2.50,0.6547
13.56,185.94,98.54,-0.1001,14.10,-2.50,0.8150
13.58,186.22,98.51,-0.0811,14.05,-2.50,0.9529
13.60,186.50,98.50,-0.0596,14.00,-2.50,1.0715
13.62,186.78,98.49,-0.0362,13.95,-2.50,1.1735
13.64,187.05,98.48,-0.0109,13.90,-2.50,1.2612
13.66,187.33,98.49,0.0158,13.85,-2.50,1.3366
13.68,187.61,98.50,0.0438,13.80,-2.50,1.4015
13.70,187.88,98.52,0.0730,13.75,-2.50,1.4573
13.72,188.15,98.55,0.1031,13.70,-2.50,1.5053
13.74,188.42,98.58,0.1340,13.65,-2.50,1.5465
13.76,188.69,98.63,0.1656,13.60,-2.50,1.5820
13.78,188.96,98.68,0.1979,13.55,-2.50,1.6125
13.80,189.22,98.74,0.2307,13.50,-2.50,1.6388
13.82,189.48,98.81,0.2639,13.45,-2.50,1.6614
13.84,189.74,98.89,0.2975,13.40,-2.50,1.6808
13.86,189.99,98.98,0.3315,13.35,-2.50,1.6975
13.88,190.24,99.07,0.3657,13.30,-2.50,1.7118
13.90,190.48,99.18,0.4002,13.25,-2.50,1.7242
13.92,190.72,99.29,0.4298,13.20,-2.50,1.4828
13.94,190.96,99.40,0.4553,13.15,-2.50,1.2752
13.96,191.19,99.52,0.4773,13.10,-2.50,1.0967
13.98,191.42,99.65,0.4961,13.05,-2.50,0.9431
14.00,191.65,99.78,0.5124,13.00,-2.50,0.8111
14.02,191.87,99.91,0.5263,12.95,-2.50,0.6975
14.04,192.09,100.04,0.5383,12.90,-2.50,0.5999
14.06,192.31,100.17,0.5486,12.85,-2.50,0.5159
14.08,192.53,100.31,0.5575,12.80,-2.50,0.4437
14.10,192.74,100.44,0.5651,12.75,-2.50,0.3816
14.12,192.96,100.58,0.5717,12.70,-2.50,0.3281
14.14,193.17,100.72,0.5773,12.65,-2.50,0.2822
14.16,193.38,100.86,0.5822,12.60,-2.50,0.2427
14.18,193.59,101.00,0.5864,12.55,-2.50,0.2087
14.20,193.80,101.14,0.5899,12.50,-2.50,0.1795
14.22,194.00,101.28,0.5981,12.45,-2.50,0.4064
14.24,194.21,101.42,0.6101,12.40,-2.50,0.6015
14.26,194.41,101.56,0.6255,12.35,-2.50,0.7693
14.28,194.60,101.71,0.6438,12.30,-2.50,0.9136
14.30,194.80,101.86,0.6645,12.25,-2.50,1.0377
14.32,194.99,102.02,0.6874,12.20,-2.50,1.1444
14.34,195.17,102.18,0.7121,12.15,-2.50,1.2362
14.36,195.35,102.34,0.7384,12.10,-2.50,1.3151
14.38,195.52,102.51,0.7661,12.05,-2.50,1.3830
14.40,195.69,102.68,0.7949,12.00,-2.50,1.4414
14.42,195.85,102.85,0.8247,11.95,-2.50,1.4916
14.44,196.01,103.03,0.8554,11.90,-2.50,1.5348
14.46,196.16,103.21,0.8818,11.85,-2.50,1.3199
14.48,196.30,103.40,0.9045,11.80,-2.50,1.1351
14.50,196.45,103.59,0.9241,11.75,-2.50,0.9762
14.52,196.58,103.78,0.9409,11.70,-2.50,0.8395
14.54,196.72,103.97,0.9553,11.65,-2.50,0.7220
14.56,196.85,104.16,0.9677,11.60,-2.50,0.6209
14.58,196.98,104.35,0.9784,11.55,-2.50,0.5340
14.60,197.11,104.54,0.9876,11.50,-2.50,0.4592
14.62,197.23,104.73,0.9955,11.45,-2.50,0.3949
14.64,197.36,104.93,1.0023,11.57,6.00,0.3396
14.66,197.48,105.13,1.0081,11.69,6.00,0.2921
14.68,197.60,105.33,1.0131,11.81,6.00,0.2512
14.70,197.73,105.53,1.0175,11.93,6.00,0.2160
14.72,197.86,105.74,1.0212,12.05,6.00,0.1858
14.74,197.98,105.94,1.0244,12.17,6.00,0.1598
14.76,198.11,106.15,1.0271,12.29,6.00,0.1374
14.78,198.24,106.37,1.0295,12.41,6.00,0.1182
14.80,198.37,106.58,1.0315,12.53,6.00,0.1016
14.82,198.49,106.80,1.0383,12.65,6.00,0.3394
14.84,198.62,107.02,1.0492,12.77,6.00,0.5439
14.86,198.75,107.25,1.0636,12.89,6.00,0.7197
14.88,198.87,107.48,1.0810,13.01,6.00,0.8710
14.90,198.99,107.71,1.1010,13.13,6.00,1.0010
14.92,199.10,107.95,1.1233,13.25,6.00,1.1129
14.94,199.21,108.19,1.1475,13.37,6.00,1.2091
14.96,199.32,108.44,1.1733,13.49,6.00,1.2918
14.98,199.42,108.70,1.2006,13.61,6.00,1.3630
15.00,199.51,108.95,1.2290,13.73,6.00,1.4241
15.02,199.59,109.22,1.2586,13.85,6.00,1.4768
15.04,199.67,109.49,1.2890,13.97,6.00,1.5220
15.06,199.74,109.76,1.3202,14.09,6.00,1.5609
15.08,199.80,110.04,1.3521,14.21,6.00,1.5944
15.10,199.86,110.32,1.3846,14.33,6.00,1.6232
15.12,199.90,110.60,1.4175,14.45,6.00,1.6479
15.14,199.93,110.89,1.4509,14.57,6.00,1.6692
15.16,199.96,111.19,1.4847,14.69,6.00,1.6875
15.18,199.98,111.48,1.5187,14.81,6.00,1.7033
15.20,199.98,111.78,1.5531,14.93,6.00,1.7168
15.22,199.98,112.08,1.5876,14.88,-2.50,1.7285
15.24,199.96,112.37,1.6174,14.83,-2.50,1.4865
15.26,199.94,112.67,1.6429,14.78,-2.50,1.2784
15.28,199.91,112.96,1.6649,14.73,-2.50,1.0994
15.30,199.88,113.25,1.6838,14.68,-2.50,0.9455
15.32,199.84,113.54,1.7001,14.63,-2.50,0.8131
15.34,199.80,113.83,1.7141,14.58,-2.50,0.6993
15.36,199.76,114.12,1.7261,14.53,-2.50,0.6014
15.38,199.71,114.41,1.7365,14.48,-2.50,0.5172
15.40,199.66,114.69,1.7454,14.43,-2.50,0.4448
15.42,199.61,114.97,1.7530,14.38,-2.50,0.3825
15.44,199.55,115.25,1.7596,14.33,-2.50,0.3290
15.46,199.49,115.53,1.7703,14.28,-2.50,0.5349
15.48,199.43,115.81,1.7845,14.23,-2.50,0.7120
15.50,199.37,116.09,1.8018,14.18,-2.50,0.8643
15.52,199.30,116.36,1.8217,14.13,-2.50,0.9953
15.54,199.22,116.63,1.8388,14.08,-2.50,0.8560
15.56,199.15,116.90,1.8536,14.03,-2.50,0.7361
15.58,199.07,117.17,1.8662,13.98,-2.50,0.6331
15.60,198.98,117.44,1.8771,13.93,-2.50,0.5445
15.62,198.89,117.70,1.8865,13.88,-2.50,0.4682
15.64,198.81,117.97,1.8945,14.00,6.00,0.4027
15.66,198.71,118.23,1.9015,14.12,6.00,0.3463
15.68,198.62,118.50,1.9074,14.24,6.00,0.2978
15.70,198.52,118.77,1.9125,14.36,6.00,0.2561
15.72,198.43,119.04,1.9169,14.48,6.00,0.2203
15.74,198.33,119.32,1.9207,14.60,6.00,0.1894
15.76,198.22,119.59,1.9240,14.72,6.00,0.1629
15.78,198.12,119.87,1.9268,14.84,6.00,0.1401
15.80,198.02,120.15,1.9292,14.96,6.00,0.1205
15.82,197.91,120.43,1.9262,15.00,2.00,-0.1484
15.84,197.81,120.72,1.9186,15.00,0.00,-0.3796
15.86,197.71,121.00,1.9071,15.00,0.00,-0.5785
15.88,197.61,121.28,1.8921,15.00,0.00,-0.7495
15.90,197.53,121.57,1.8741,15.00,0.00,-0.8966
15.92,197.44,121.86,1.8537,15.00,0.00,-1.0230
15.94,197.36,122.15,1.8311,15.00,0.00,-1.1318
15.96,197.29,122.44,1.8065,15.00,0.00,-1.2254
15.98,197.23,122.73,1.7804,14.95,-2.50,-1.3058
16.00,197.18,123.03,1.7580,14.90,-2.50,-1.1230
16.02,197.13,123.32,1.7387,14.85,-2.50,-0.9658
16.04,197.08,123.61,1.7220,14.80,-2.50,-0.8306
16.06,197.04,123.90,1.7078,14.75,-2.50,-0.7143
16.08,197.01,124.19,1.6955,14.70,-2.50,-0.6143
16.10,196.97,124.49,1.6849,14.65,-2.50,-0.5283
16.12,196.94,124.78,1.6758,14.60,-2.50,-0.4543
16.14,196.91,125.07,1.6680,14.55,-2.50,-0.3907
16.16,196.89,125.35,1.6613,14.50,-2.50,-0.3360
16.18,196.86,125.64,1.6555,14.45,-2.50,-0.2890
16.20,196.84,125.93,1.6505,14.40,-2.50,-0.2485
16.22,196.82,126.22,1.6463,14.35,-2.50,-0.2137
16.24,196.80,126.50,1.6375,14.30,-2.50,-0.4358
16.26,196.78,126.79,1.6250,14.25,-2.50,-0.6268
16.28,196.77,127.07,1.6092,14.20,-2.50,-0.7910
16.30,196.77,127.35,1.5905,14.15,-2.50,-0.9323
16.32,196.77,127.63,1.5695,14.10,-2.50,-1.0538
16.34,196.77,127.92,1.5463,14.05,-2.50,-1.1582
16.36,196.79,128.20,1.5213,14.00,-2.50,-1.2481
16.38,196.81,128.47,1.4948,13.95,-2.50,-1.3254
16.40,196.84,128.75,1.4720,13.90,-2.50,-1.1398
16.42,196.87,129.03,1.4524,13.85,-2.50,-0.9802
16.44,196.91,129.30,1.4356,13.80,-2.50,-0.8430
16.46,196.95,129.57,1.4211,13.75,-2.50,-0.7250
16.48,196.99,129.84,1.4086,13.70,-2.50,-0.6235
16.50,197.04,130.11,1.3979,13.65,-2.50,-0.5362
16.52,197.09,130.38,1.3887,13.60,-2.50,-0.4611
16.54,197.14,130.64,1.3807,13.55,-2.50,-0.3966
16.56,197.19,130.91,1.3739,13.50,-2.50,-0.3411
16.58,197.25,131.17,1.3680,13.45,-2.50,-0.2933
16.60,197.30,131.43,1.3630,13.40,-2.50,-0.2522
16.62,197.36,131.69,1.3587,13.35,-2.50,-0.2169
16.64,197.41,131.96,1.3600,13.30,-2.50,0.0654
16.66,197.47,132.21,1.3661,13.25,-2.50,0.3083
16.68,197.52,132.47,1.3765,13.20,-2.50,0.5171
16.70,197.57,132.73,1.3904,13.15,-2.50,0.6967
16.72,197.61,132.99,1.4074,13.10,-2.50,0.8512
16.74,197.65,133.25,1.4271,13.05,-2.50,0.9840
16.76,197.68,133.51,1.4491,13.00,-2.50,1.0983
16.78,197.70,133.76,1.4680,12.95,-2.50,0.9445
16.80,197.73,134.02,1.4842,12.90,-2.50,0.8123
16.82,197.74,134.28,1.4982,12.85,-2.50,0.6986
16.84,197.76,134.53,1.5102,12.80,-2.50,0.6008
16.86,197.77,134.79,1.5205,12.75,-2.50,0.5166
16.88,197.78,135.04,1.5294,12.70,-2.50,0.4443
16.90,197.79,135.29,1.5371,12.65,-2.50,0.3821
16.92,197.80,135.55,1.5436,12.60,-2.50,0.3286
16.94,197.80,135.80,1.5493,12.55,-2.50,0.2826
16.96,197.81,136.05,1.5541,12.50,-2.50,0.2430
16.98,197.81,136.30,1.5583,12.45,-2.50,0.2090
17.00,197.81,136.54,1.5619,12.40,-2.50,0.1798
17.02,197.82,136.79,1.5650,12.35,-2.50,0.1546
17.04,197.82,137.04,1.5677,12.30,-2.50,0.1329
17.06,197.82,137.28,1.5700,12.25,-2.50,0.1143
17.08,197.82,137.53,1.5719,12.20,-2.50,0.0983
17.10,197.82,137.77,1.5736,12.15,-2.50,0.0846
17.12,197.81,138.01,1.5751,12.10,-2.50,0.0727
17.14,197.81,138.25,1.5763,12.05,-2.50,0.0625
17.16,197.81,138.49,1.5774,12.00,-2.50,0.0538
17.18,197.81,138.73,1.5783,11.95,-2.50,0.0463
17.20,197.81,138.97,1.5791,11.90,-2.50,0.0398
17.22,197.81,139.21,1.5798,11.85,-2.50,0.0342
17.24,197.80,139.44,1.5804,11.80,-2.50,0.0294
17.26,197.80,139.68,1.5809,11.75,-2.50,0.0253
17.28,197.80,139.91,1.5813,11.70,-2.50,0.0218
17.30,197.80,140.14,1.5817,11.65,-2.50,0.0187
17.32,197.79,140.38,1.5820,11.60,-2.50,0.0161
17.34,197.79,140.61,1.5823,11.55,-2.50,0.0138
17.36,197.79,140.84,1.5825,11.50,-2.50,0.0119
17.38,197.79,141.07,1.5827,11.45,-2.50,0.0102
17.40,197.78,141.29,1.5829,11.40,-2.50,0.0088
17.42,197.78,141.52,1.5831,11.35,-2.50,0.0076
17.44,197.78,141.75,1.5832,11.30,-2.50,0.0065
17.46,197.77,141.97,1.5833,11.25,-2.50,0.0056
17.48,197.77,142.20,1.5834,11.20,-2.50,0.0048
17.50,197.77,142.42,1.5835,11.15,-2.50,0.0041
17.52,197.77,142.64,1.5836,11.10,-2.50,0.0036
17.54,197.76,142.86,1.5836,11.05,-2.50,0.0031
17.56,197.76,143.08,1.5837,11.00,-2.50,0.0026
17.58,197.76,143.30,1.5837,10.95,-2.50,0.0023
17.60,197.75,143.52,1.5838,10.90,-2.50,0.0019
17.62,197.75,143.74,1.5838,10.85,-2.50,0.0017
17.64,197.75,143.95,1.5838,10.80,-2.50,0.0014
17.66,197.75,144.17,1.5838,10.75,-2.50,0.0012
17.68,197.74,144.38,1.5839,10.70,-2.50,0.0011
17.70,197.74,144.59,1.5839,10.65,-2.50,0.0009
17.72,197.74,144.81,1.5839,10.60,-2.50,0.0008
17.74,197.73,145.02,1.5839,10.55,-2.50,0.0007
17.76,197.73,145.23,1.5839,10.50,-2.50,0.0006
17.78,197.73,145.44,1.5839,10.45,-2.50,0.0005
17.80,197.73,145.64,1.5839,10.40,-2.50,0.0004
17.82,197.72,145.85,1.5840,10.35,-2.50,0.0004
17.84,197.72,146.06,1.5840,10.30,-2.50,0.0003
17.86,197.72,146.26,1.5840,10.25,-2.50,0.0003
17.88,197.72,146.47,1.5840,10.20,-2.50,0.0002
17.90,197.71,146.67,1.5840,10.15,-2.50,0.0002
17.92,197.71,146.87,1.5840,10.10,-2.50,0.0002
17.94,197.71,147.07,1.5840,10.05,-2.50,0.0002
17.96,197.70,147.27,1.5840,10.00,-2.50,0.0001
17.98,197.70,147.47,1.5840,9.95,-2.50,0.0001
18.00,197.70,147.67,1.5840,9.90,-2.50,0.0001
18.02,197.70,147.87,1.5840,9.85,-2.50,0.0001
18.04,197.69,148.06,1.5840,9.80,-2.50,0.0001
18.06,197.69,148.26,1.5840,9.75,-2.50,0.0001
18.08,197.69,148.45,1.5840,9.70,-2.50,0.0001
18.10,197.69,148.64,1.5840,9.65,-2.50,0.0000
18.12,197.68,148.84,1.5840,9.60,-2.50,0.0000
18.14,197.68,149.03,1.5840,9.55,-2.50,0.0000
18.16,197.68,149.22,1.5840,9.50,-2.50,0.0000
18.18,197.68,149.41,1.5840,9.45,-2.50,0.0000
18.20,197.67,149.59,1.5840,9.40,-2.50,0.0000
18.22,197.67,149.78,1.5840,9.35,-2.50,0.0000
18.24,197.67,149.97,1.5840,9.30,-2.50,0.0000
18.26,197.67,150.15,1.5840,9.25,-2.50,0.0000
